,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-13.52,5.79,-9.52,-12.65,-12.71,-0.71,0.14
DCC_bivariate_loop,,,-13.52,,16.51,0.92,-3.00,-2.40,11.61,13.13
SW_cross_validated,,,5.79,16.51,,-12.16,-14.91,-15.11,-5.29,-5.23
SW_15,,,-9.52,0.92,-12.16,,-3.47,-2.94,8.47,9.38
SW_30,,,-12.65,-3.00,-14.91,-3.47,,0.63,11.62,12.49
SW_60,,,-12.71,-2.40,-15.11,-2.94,0.63,,11.56,12.52
SW_120,,,-0.71,11.61,-5.29,8.47,11.62,11.56,,0.78
sFC,,,0.14,13.13,-5.23,9.38,12.49,12.52,0.78,
