,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.64,4.41,8.91,6.72,7.34,5.38,0.12
DCC_bivariate_loop,,,0.64,,4.18,8.85,6.60,7.46,5.23,0.43
SW_cross_validated,,,4.41,4.18,,4.14,1.95,0.59,0.23,4.07
SW_15,,,8.91,8.85,4.14,,2.27,4.46,4.93,8.41
SW_30,,,6.72,6.60,1.95,2.27,,1.85,2.50,6.27
SW_60,,,7.34,7.46,0.59,4.46,1.85,,1.09,6.40
SW_120,,,5.38,5.23,0.23,4.93,2.50,1.09,,4.79
sFC,,,0.12,0.43,4.07,8.41,6.27,6.40,4.79,
