,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,7.1944e-11,1.7497e-05,1.8864e-08,2.1506e-10,1.9934e-10,4.8434e-01,8.9152e-01
DCC_bivariate_loop,,,7.1944e-11,,2.5554e-12,3.6764e-01,7.7468e-03,2.7166e-02,8.5674e-10,1.1686e-10
SW_cross_validated,,,1.7497e-05,2.5554e-12,,4.0918e-10,1.4205e-11,1.1458e-11,4.9506e-05,5.6220e-05
SW_15,,,1.8864e-08,3.6764e-01,4.0918e-10,,2.7625e-03,8.7304e-03,1.0851e-07,2.3760e-08
SW_30,,,2.1506e-10,7.7468e-03,1.4205e-11,2.7625e-03,,5.3787e-01,8.4435e-10,2.6275e-10
SW_60,,,1.9934e-10,2.7166e-02,1.1458e-11,8.7304e-03,5.3787e-01,,9.2047e-10,2.5269e-10
SW_120,,,4.8434e-01,8.5674e-10,4.9506e-05,1.0851e-07,8.4435e-10,9.2047e-10,,4.4455e-01
sFC,,,8.9152e-01,1.1686e-10,5.6220e-05,2.3760e-08,2.6275e-10,2.5269e-10,4.4455e-01,
