,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
110,99,69,27,21,21,23,35,45
111,99,83,33,27,21,39,25,99
112,91,81,25,23,21,21,21,99
113,55,99,33,23,21,29,21,85
114,99,95,31,29,23,31,23,99
115,79,87,23,21,21,29,37,35
116,99,57,23,21,23,31,23,25
117,99,73,21,27,21,23,23,59
118,97,93,33,21,29,33,23,51
119,79,77,35,31,21,21,35,41
120,87,75,29,31,21,49,31,73
121,81,87,23,27,23,37,33,87
122,71,43,47,25,21,27,35,81
123,63,99,27,21,23,31,25,99
124,93,99,29,25,23,23,23,83
125,91,97,37,23,21,37,53,73
126,69,99,27,23,21,27,33,99
127,93,59,29,37,21,33,21,97
128,79,39,21,21,25,29,27,55
129,97,99,41,29,23,43,37,97
130,59,63,23,23,23,27,37,53
131,95,87,23,29,25,27,23,29
132,99,97,27,23,23,45,21,99
133,53,95,41,23,23,29,21,87
134,99,97,27,27,23,27,25,55
135,81,97,21,25,25,29,23,95
136,69,87,45,27,21,25,35,29
137,91,43,21,21,23,25,31,63
138,43,79,37,21,23,27,21,97
139,87,91,29,21,21,31,31,99
140,95,97,37,21,23,41,33,89
141,99,99,39,21,21,33,21,93
142,75,67,37,23,21,23,35,75
143,59,85,31,27,23,37,33,83
144,87,49,35,37,27,39,21,47
145,45,99,31,21,27,33,21,77
146,31,57,43,21,21,25,31,99
147,89,99,37,21,23,29,31,79
148,63,87,25,23,21,35,29,59
149,49,99,25,21,21,49,79,95
150,89,57,35,21,29,31,23,97
151,97,99,43,23,25,29,35,29
152,99,99,33,27,21,23,35,95
153,43,99,35,27,29,25,35,85
154,95,89,39,23,21,39,35,99
155,53,59,37,27,21,31,37,87
156,95,99,29,21,23,33,39,99
157,41,67,29,31,21,23,33,97
158,97,97,21,21,23,27,35,71
159,51,83,47,31,31,33,37,99
160,99,99,37,27,21,29,35,89
161,59,89,49,25,21,31,21,99
162,77,97,21,25,25,29,27,83
163,99,67,25,25,21,27,35,89
164,75,71,25,21,25,45,33,69
165,73,91,29,23,29,39,99,73
166,77,65,27,23,21,33,21,29
167,91,65,31,21,23,29,33,45
168,73,97,31,27,25,27,31,99
169,99,85,23,21,29,37,21,29
170,95,97,43,27,25,35,33,91
171,93,77,33,27,21,41,47,99
172,97,99,33,27,25,23,43,75
173,53,93,27,39,23,31,35,33
174,97,79,25,23,23,35,21,73
175,61,91,29,21,21,35,35,89
176,67,49,35,27,29,21,23,81
177,53,97,23,23,25,31,27,97
178,83,95,33,27,23,27,29,71
179,61,95,33,25,29,21,37,81
180,97,99,39,37,21,21,33,29
181,65,97,31,23,25,27,33,95
182,89,51,33,23,21,23,31,51
183,25,95,25,23,25,29,35,25
184,93,89,45,21,21,29,35,97
185,93,97,33,27,21,29,35,91
186,67,67,29,35,21,21,31,71
187,97,85,27,31,23,33,29,51
188,97,45,23,23,21,29,31,67
189,83,69,29,21,35,23,33,81
190,65,91,35,27,23,31,23,57
191,59,37,25,25,21,21,35,41
192,75,97,29,23,21,41,33,55
193,79,99,47,23,27,23,29,95
194,95,43,29,29,21,41,35,91
195,97,73,27,21,21,33,31,85
196,73,77,37,23,23,39,35,67
197,51,93,41,21,21,35,25,95
198,45,91,29,23,21,29,47,85
199,53,69,27,21,21,29,47,33
