,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
64,1.699,1.523,0.432,0.179,0.140,0.297,0.335,1.840
65,1.425,2.946,0.464,0.212,0.099,0.095,0.357,2.171
66,1.327,2.845,0.612,0.236,0.137,0.138,0.362,1.867
67,1.467,3.030,0.451,0.137,0.174,0.962,0.349,1.462
68,1.278,3.039,0.386,0.192,0.145,0.876,0.315,1.797
69,1.533,2.139,0.326,0.208,0.121,0.126,0.397,1.997
70,1.465,1.283,0.451,0.290,0.172,0.123,0.403,1.979
71,1.328,2.505,0.260,0.329,0.133,0.264,0.464,1.902
72,1.450,1.489,0.454,0.158,0.135,0.111,0.339,2.417
73,1.312,2.586,0.484,0.202,0.139,0.127,0.315,1.534
74,0.985,2.894,0.439,0.156,0.181,0.109,0.248,1.864
75,1.604,1.899,0.377,0.174,0.131,0.119,0.310,1.735
76,1.403,2.861,0.493,0.210,0.118,0.132,0.290,1.141
77,1.399,2.114,0.437,0.255,0.147,0.141,0.342,1.499
78,1.551,3.229,0.405,0.205,0.168,1.163,0.353,1.936
79,1.037,1.607,0.473,0.194,0.109,0.178,0.442,2.530
80,1.099,2.515,0.235,0.212,0.135,0.630,0.277,2.282
81,1.746,3.518,0.365,0.203,0.118,0.143,0.460,1.458
82,1.616,1.459,0.447,0.247,0.118,1.014,0.378,1.601
83,1.217,2.978,0.465,0.243,0.132,0.179,0.355,2.276
84,1.357,2.928,0.419,0.225,0.116,0.120,0.368,2.197
85,1.197,1.999,0.547,0.217,0.112,0.427,0.249,1.486
86,1.189,2.832,0.449,0.153,0.154,0.112,0.312,1.746
87,1.175,2.877,0.458,0.155,0.140,0.627,0.400,0.902
88,0.839,1.526,0.457,0.176,0.169,0.142,0.361,1.561
89,1.604,1.270,0.308,0.209,0.088,0.160,0.387,1.337
90,1.285,2.900,0.404,0.184,0.136,0.127,0.361,1.386
91,1.269,2.614,0.533,0.191,0.109,0.968,0.317,1.750
92,1.322,1.832,0.378,0.203,0.117,0.552,0.395,1.374
93,1.126,1.943,0.449,0.209,0.143,0.436,0.358,1.165
94,1.359,2.489,0.556,0.234,0.144,1.126,0.420,2.454
95,1.330,2.947,0.454,0.225,0.106,0.111,0.278,1.868
96,1.538,2.652,0.504,0.225,0.174,0.903,0.399,1.545
97,1.185,2.826,0.396,0.144,0.152,0.500,0.325,2.184
98,0.823,0.973,0.444,0.236,0.112,0.142,0.345,2.083
99,1.284,2.148,0.424,0.157,0.138,0.679,0.253,1.715
100,1.461,1.580,0.420,0.182,0.197,0.223,0.355,2.070
101,1.586,2.245,0.551,0.206,0.155,0.120,0.396,1.606
102,1.722,2.069,0.500,0.168,0.146,0.283,0.356,1.699
103,0.455,3.133,0.457,0.187,0.129,0.242,0.348,1.901
104,1.675,1.987,0.326,0.230,0.135,1.115,0.425,2.183
105,1.549,3.142,0.437,0.229,0.152,0.125,0.307,2.246
106,2.015,1.732,0.425,0.220,0.166,0.115,0.339,1.861
107,1.610,2.448,0.564,0.234,0.141,0.148,0.413,1.237
108,1.212,2.449,0.543,0.164,0.168,0.243,0.315,1.465
109,1.355,3.394,0.662,0.215,0.118,0.117,0.345,0.907
110,1.675,2.516,0.467,0.180,0.139,0.117,0.294,1.981
111,0.988,2.603,0.442,0.169,0.127,0.582,0.363,2.425
112,1.627,1.692,0.287,0.233,0.143,0.146,0.299,1.561
113,1.184,2.229,0.339,0.216,0.149,0.158,0.325,1.696
114,1.738,2.964,0.286,0.170,0.127,0.131,0.355,1.845
115,1.027,1.788,0.398,0.130,0.175,0.140,0.438,2.016
116,1.524,2.859,0.446,0.187,0.136,0.206,0.361,1.990
117,1.837,1.238,0.311,0.215,0.130,0.189,0.392,2.117
118,1.087,2.183,0.315,0.273,0.137,0.283,0.264,1.324
119,0.861,2.851,0.476,0.168,0.113,0.187,0.339,2.013
120,1.271,2.874,0.457,0.203,0.132,0.286,0.357,1.849
121,1.163,2.760,0.448,0.193,0.142,0.287,0.363,2.042
122,1.085,2.096,0.370,0.211,0.098,0.777,0.441,0.986
123,1.468,1.966,0.449,0.183,0.113,1.218,0.323,1.838
124,1.380,2.664,0.458,0.204,0.137,0.168,0.311,0.858
125,1.296,2.764,0.417,0.278,0.146,0.134,0.347,1.990
126,0.948,1.829,0.537,0.191,0.148,0.176,0.270,1.768
127,1.685,3.291,0.430,0.232,0.148,0.134,0.305,2.642
128,1.231,1.758,0.479,0.220,0.134,0.517,0.309,1.112
129,1.379,2.419,0.408,0.171,0.120,0.797,0.278,1.845
130,1.240,2.303,0.447,0.134,0.071,0.159,0.416,1.881
131,0.890,2.053,0.455,0.226,0.132,0.253,0.342,1.304
132,2.064,2.765,0.413,0.180,0.114,0.139,0.321,2.136
133,0.746,2.769,0.326,0.166,0.132,0.117,0.352,2.244
134,1.195,2.355,0.512,0.181,0.136,0.547,0.296,1.940
135,1.623,2.881,0.327,0.156,0.154,0.123,0.340,2.353
136,1.714,2.756,0.485,0.185,0.149,0.397,0.355,1.869
137,1.362,2.917,0.471,0.255,0.119,0.159,0.307,1.878
138,1.155,2.483,0.506,0.195,0.134,0.139,0.259,1.531
139,0.964,3.307,0.394,0.212,0.111,0.133,0.300,2.093
140,1.190,1.700,0.473,0.301,0.146,0.138,0.395,2.209
141,0.927,1.547,0.448,0.174,0.118,0.157,0.305,1.615
142,1.742,1.640,0.413,0.209,0.123,1.333,0.449,2.218
143,1.809,2.719,0.315,0.203,0.113,0.131,0.407,1.873
144,1.518,2.279,0.461,0.190,0.103,0.124,0.311,2.150
145,1.268,3.070,0.298,0.284,0.107,0.108,0.278,1.874
146,2.058,2.905,0.424,0.201,0.138,0.141,0.304,1.609
147,1.720,3.153,0.332,0.187,0.100,0.138,0.299,1.854
148,1.104,2.760,0.539,0.187,0.148,0.132,0.353,1.454
149,1.522,2.728,0.265,0.191,0.143,1.350,0.326,2.523
150,1.464,1.946,0.423,0.145,0.158,1.191,0.344,1.831
151,1.670,1.278,0.456,0.189,0.120,0.157,0.388,1.629
152,0.984,1.700,0.333,0.242,0.116,1.377,0.309,1.654
153,0.720,3.189,0.428,0.193,0.109,0.101,0.366,2.043
154,1.564,2.978,0.518,0.295,0.116,0.130,0.373,2.219
155,1.169,2.927,0.437,0.166,0.103,0.206,0.375,2.298
156,1.305,2.583,0.472,0.177,0.141,1.042,0.360,2.447
157,1.693,2.738,0.422,0.245,0.124,0.427,0.392,1.884
158,2.301,1.891,0.468,0.177,0.138,0.166,0.345,1.563
159,1.022,1.956,0.424,0.202,0.169,1.187,0.412,1.620
160,1.172,3.062,0.456,0.182,0.082,0.143,0.360,2.307
161,1.184,2.788,0.514,0.186,0.142,0.192,0.254,1.864
162,1.410,3.052,0.498,0.205,0.207,0.840,0.328,1.814
163,1.044,2.564,0.414,0.187,0.148,0.160,0.413,2.311
164,1.241,3.048,0.502,0.203,0.131,1.134,0.352,1.621
165,1.117,2.491,0.500,0.208,0.127,0.131,0.426,1.961
166,2.372,2.710,0.416,0.143,0.131,0.196,0.364,2.039
167,1.670,2.223,0.497,0.233,0.099,0.146,0.359,2.407
168,1.531,1.693,0.465,0.218,0.120,1.336,0.376,1.590
169,1.755,2.767,0.468,0.192,0.134,0.657,0.394,2.122
170,1.563,2.958,0.356,0.234,0.139,0.125,0.368,2.144
171,1.503,3.091,0.463,0.228,0.135,0.192,0.369,2.056
172,1.452,3.152,0.485,0.194,0.170,0.168,0.328,1.778
173,1.549,3.022,0.527,0.195,0.149,0.163,0.416,1.959
174,1.117,2.497,0.649,0.197,0.142,0.144,0.353,1.346
175,1.411,2.676,0.445,0.192,0.121,1.496,0.451,1.475
176,1.061,1.286,0.301,0.166,0.125,0.600,0.302,1.542
177,1.269,2.709,0.452,0.190,0.148,0.175,0.352,1.853
178,1.838,1.951,0.453,0.168,0.106,0.125,0.253,1.940
179,1.735,3.015,0.352,0.190,0.143,0.126,0.338,1.619
180,1.601,2.870,0.450,0.210,0.172,0.156,0.272,2.156
181,1.033,2.873,0.371,0.222,0.125,0.299,0.304,1.698
182,1.441,2.995,0.440,0.219,0.145,0.387,0.402,1.528
183,1.019,2.686,0.480,0.217,0.136,0.142,0.301,1.767
184,1.335,1.807,0.455,0.155,0.131,0.183,0.351,2.028
185,1.485,1.392,0.498,0.164,0.118,0.325,0.457,1.251
186,1.902,2.577,0.363,0.271,0.141,0.152,0.381,2.324
187,1.593,2.696,0.431,0.204,0.106,1.305,0.295,0.717
188,0.982,2.907,0.359,0.241,0.182,0.121,0.389,1.655
189,1.270,1.822,0.372,0.168,0.135,0.267,0.365,2.348
190,1.491,1.850,0.469,0.159,0.125,0.202,0.325,0.991
191,1.409,2.628,0.443,0.261,0.160,0.161,0.630,1.511
192,0.608,1.799,0.532,0.250,0.096,0.534,0.397,1.911
193,0.794,3.068,0.464,0.153,0.144,0.150,0.386,1.952
194,1.022,1.578,0.382,0.216,0.101,1.656,0.272,0.868
195,1.050,2.317,0.394,0.239,0.147,0.445,0.336,1.873
196,0.957,2.500,0.420,0.285,0.124,0.166,0.421,1.984
197,1.866,3.381,0.455,0.195,0.138,0.191,0.314,1.934
198,1.033,2.373,0.409,0.163,0.136,0.127,0.304,2.624
199,1.740,1.851,0.485,0.218,0.139,0.168,0.492,1.976
