,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,0.1489,0.0191,1.,1.,1.
SVWP,-0.9792,-,0.0553,1.,0.0026,0.0001,1.,1.,1.
DCC_joint,1.8575,3.7291,-,1.,0.8699,0.0206,0.0012,0.0041,0.0002
SW_cross_validated,1.3803,2.2887,0.2177,-,1.,1.,1.,0.8123,0.8049
SW_15,3.2828,5.1229,2.4615,1.0694,-,1.,0.0001,0.0003,0.0000
SW_30,4.2076,6.5388,4.173,1.6373,0.9115,-,0.0000,0.0000,0.0000
SW_60,-0.8597,0.3906,-5.4612,-2.3181,-6.5603,-9.5186,-,1.,1.
SW_120,-1.1495,-0.0748,-4.9069,-2.4945,-6.1907,-8.3312,-0.6295,-,1.
sFC,-1.0846,0.1334,-6.3019,-2.4989,-7.1086,-10.4874,-0.5048,0.2978,-
