,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,0.0173,1.,1.,0.0744,0.0000
SVWP,0.2579,-,1.,1.,0.0051,1.,1.,0.0292,0.0000
DCC_joint,-0.8393,-1.2111,-,1.,0.0153,1.,1.,0.1136,0.0000
SW_cross_validated,-1.9358,-2.2996,-1.4476,-,1.,1.,1.,1.,0.0000
SW_15,-4.25,-4.804,-4.3068,-2.197,-,0.1652,0.0467,1.,0.0000
SW_30,-1.7792,-2.2208,-1.2142,0.4897,3.2355,-,1.,0.7807,0.0000
SW_60,-1.1357,-1.5162,-0.4026,1.0867,3.8044,0.7618,-,0.2624,0.0000
SW_120,-3.5956,-4.0149,-3.4052,-1.7796,0.1493,-2.5136,-3.0244,-,0.0000
sFC,-30.9738,-34.3513,-43.6512,-29.494,-31.943,-42.5604,-40.4542,-24.814,-
