,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.12,0.38,0.87,1.90,0.80,0.51,1.61,13.85
SVWP,0.12,,0.54,1.03,2.15,0.99,0.68,1.80,15.36
DCC_joint,0.38,0.54,,0.65,1.93,0.54,0.18,1.52,19.52
SW_cross_validated,0.87,1.03,0.65,,0.98,0.22,0.49,0.80,13.19
SW_15,1.90,2.15,1.93,0.98,,1.45,1.70,0.07,14.29
SW_30,0.80,0.99,0.54,0.22,1.45,,0.34,1.12,19.03
SW_60,0.51,0.68,0.18,0.49,1.70,0.34,,1.35,18.09
SW_120,1.61,1.80,1.52,0.80,0.07,1.12,1.35,,11.10
sFC,13.85,15.36,19.52,13.19,14.29,19.03,18.09,11.10,
