,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.21,0.61,1.66,3.82,2.00,1.62,1.71,1.50
SVWP,0.21,,0.43,1.99,4.29,2.22,1.92,2.05,1.41
DCC_joint,0.61,0.43,,2.47,4.84,2.53,2.36,2.54,1.00
SW_cross_validated,1.66,1.99,2.47,,2.23,0.80,0.05,0.03,3.48
SW_15,3.82,4.29,4.84,2.23,,0.84,2.06,2.23,5.95
SW_30,2.00,2.22,2.53,0.80,0.84,,0.74,0.79,3.17
SW_60,1.62,1.92,2.36,0.05,2.06,0.74,,0.03,3.29
SW_120,1.71,2.05,2.54,0.03,2.23,0.79,0.03,,3.58
sFC,1.50,1.41,1.00,3.48,5.95,3.17,3.29,3.58,
