,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.34,0.56,1.95,5.10,3.38,1.98,1.44,0.67
SVWP,0.34,,1.07,2.60,7.86,4.91,2.82,1.87,1.41
DCC_joint,0.56,1.07,,1.51,4.69,2.91,1.49,1.04,0.03
SW_cross_validated,1.95,2.60,1.51,,2.13,0.86,0.19,0.24,1.65
SW_15,5.10,7.86,4.69,2.13,,1.65,2.76,2.08,5.86
SW_30,3.38,4.91,2.91,0.86,1.65,,1.22,1.02,3.45
SW_60,1.98,2.82,1.49,0.19,2.76,1.22,,0.10,1.68
SW_120,1.44,1.87,1.04,0.24,2.08,1.02,0.10,,1.10
sFC,0.67,1.41,0.03,1.65,5.86,3.45,1.68,1.10,
