,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.91,1.95,0.60,4.54,2.11,0.10,0.51,18.35
DCC_joint,,1.91,,0.06,1.46,2.27,0.30,2.17,1.86,13.49
DCC_bivariate_loop,,1.95,0.06,,1.51,2.18,0.37,2.21,1.91,13.11
SW_cross_validated,,0.60,1.46,1.51,,4.22,1.57,0.64,0.22,19.82
SW_15,,4.54,2.27,2.18,4.22,,3.26,5.47,5.24,12.40
SW_30,,2.11,0.30,0.37,1.57,3.26,,2.75,2.36,24.02
SW_60,,0.10,2.17,2.21,0.64,5.47,2.75,,0.59,30.39
SW_120,,0.51,1.86,1.91,0.22,5.24,2.36,0.59,,33.71
sFC,,18.35,13.49,13.11,19.82,12.40,24.02,30.39,33.71,
