,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.2043,1.,0.0633,1.
DCC_joint,nan,2.3791,-,1.,0.1597,0.0000,0.0053,0.0330,0.0008,1.
DCC_bivariate_loop,nan,1.5152,-0.9559,-,0.5286,0.0000,0.0178,0.1149,0.0033,1.
SW_cross_validated,nan,-1.6427,-3.2509,-2.699,-,0.0000,1.,1.,1.,0.3536
SW_15,nan,-14.5457,-17.9883,-17.0057,-9.1662,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-3.1388,-4.7908,-4.2381,-1.2466,7.5676,-,1.,1.,0.0101
SW_60,nan,-2.3089,-3.9601,-3.4,-0.5356,8.5635,0.7199,-,1.,0.0697
SW_120,nan,-3.6684,-5.674,-5.0095,-1.4105,8.4516,-0.0498,-0.8362,-,0.0014
sFC,nan,1.8093,-1.0666,0.0949,2.8868,18.6712,4.494,3.6253,5.411,-
