,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.22,3.16,5.05,21.22,14.44,9.67,6.31,1.27
DCC_joint,,2.22,,1.49,4.13,29.08,19.01,11.62,5.86,-0.82
DCC_bivariate_loop,,3.16,1.49,,2.69,24.77,15.52,8.86,4.25,-1.92
SW_cross_validated,,5.05,4.13,2.69,,18.21,10.19,4.52,1.32,-4.06
SW_15,,21.22,29.08,24.77,18.21,,-11.10,-18.86,-17.24,-22.03
SW_30,,14.44,19.01,15.52,10.19,-11.10,,-7.92,-8.93,-14.49
SW_60,,9.67,11.62,8.86,4.52,-18.86,-7.92,,-3.05,-9.15
SW_120,,6.31,5.86,4.25,1.32,-17.24,-8.93,-3.05,,-5.42
sFC,,1.27,-0.82,-1.92,-4.06,-22.03,-14.49,-9.15,-5.42,
