,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.71,1.06,2.85,22.18,12.24,6.33,3.33,-3.25
DCC_joint,,0.71,,0.33,2.23,18.41,10.13,4.98,2.44,-3.68
DCC_bivariate_loop,,1.06,0.33,,1.97,17.72,9.62,4.56,2.09,-4.02
SW_cross_validated,,2.85,2.23,1.97,,9.77,4.67,1.21,-0.35,-5.05
SW_15,,22.18,18.41,17.72,9.77,,-10.57,-15.98,-14.92,-29.03
SW_30,,12.24,10.13,9.62,4.67,-10.57,,-5.86,-7.08,-17.07
SW_60,,6.33,4.98,4.56,1.21,-15.98,-5.86,,-2.16,-10.26
SW_120,,3.33,2.44,2.09,-0.35,-14.92,-7.08,-2.16,,-6.41
sFC,,-3.25,-3.68,-4.02,-5.05,-29.03,-17.07,-10.26,-6.41,
