,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.00,2.02,0.29,3.00,0.59,0.69,0.32,25.52
DCC_joint,,2.00,,0.12,2.40,1.01,1.22,2.55,2.06,19.47
DCC_bivariate_loop,,2.02,0.12,,2.39,0.84,1.28,2.54,2.06,17.65
SW_cross_validated,,0.29,2.40,2.39,,3.44,0.87,0.46,0.74,30.12
SW_15,,3.00,1.01,0.84,3.44,,2.14,3.50,3.21,17.04
SW_30,,0.59,1.22,1.28,0.87,2.14,,1.17,0.41,19.50
SW_60,,0.69,2.55,2.54,0.46,3.50,1.17,,1.12,24.35
SW_120,,0.32,2.06,2.06,0.74,3.21,0.41,1.12,,38.90
sFC,,25.52,19.47,17.65,30.12,17.04,19.50,24.35,38.90,
