,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0110,0.01,1.,0.0001,1.,1.,1.,0.0000
DCC_joint,nan,-4.4544,-,1.,0.0015,1.,0.5048,0.0008,0.0077,0.0000
DCC_bivariate_loop,nan,-4.5003,-0.2795,-,0.0016,1.,0.3704,0.0008,0.0078,0.0000
SW_cross_validated,nan,0.6635,5.3616,5.3346,-,0.0000,1.,1.,1.,0.0000
SW_15,nan,-6.7001,-2.2484,-1.8727,-7.7001,-,0.0053,0.0000,0.0000,0.0000
SW_30,nan,-1.3026,2.7206,2.8652,-1.9446,4.79,-,0.6395,1.,0.0000
SW_60,nan,1.5454,5.7004,5.6881,1.0359,7.8256,2.6089,-,0.7890,0.0000
SW_120,nan,-0.7085,4.616,4.6089,-1.6543,7.1799,0.9242,-2.5085,-,0.0000
sFC,nan,-56.955,-43.5356,-39.4762,-67.3446,-38.0972,-43.5947,-54.4481,-86.9825,-
