,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.38,-1.51,1.65,14.59,3.15,2.32,3.68,-1.81
DCC_joint,,-2.38,,0.96,3.25,17.99,4.79,3.96,5.67,1.07
DCC_bivariate_loop,,-1.51,0.96,,2.70,17.01,4.24,3.40,5.01,-0.09
SW_cross_validated,,1.65,3.25,2.70,,9.17,1.25,0.54,1.41,-2.89
SW_15,,14.59,17.99,17.01,9.17,,-7.57,-8.56,-8.45,-18.67
SW_30,,3.15,4.79,4.24,1.25,-7.57,,-0.72,0.05,-4.49
SW_60,,2.32,3.96,3.40,0.54,-8.56,-0.72,,0.84,-3.63
SW_120,,3.68,5.67,5.01,1.41,-8.45,0.05,0.84,,-5.41
sFC,,-1.81,1.07,-0.09,-2.89,-18.67,-4.49,-3.63,-5.41,
