,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.5850e-04,3.7302e-04,1.9980e-01,7.0747e-09,1.6970e-04,8.3349e-01,2.7356e-01,3.0854e-19
DCC_joint,,4.5850e-04,,8.9054e-01,4.3070e-03,7.7345e-05,5.1570e-01,1.2881e-04,5.8294e-04,7.2657e-17
DCC_bivariate_loop,,3.7302e-04,8.9054e-01,,3.3836e-03,1.2403e-04,4.2158e-01,1.0652e-04,4.6659e-04,1.2125e-16
SW_cross_validated,,1.9980e-01,4.3070e-03,3.3836e-03,,2.2033e-08,2.4683e-03,1.6697e-01,6.2534e-01,7.8489e-20
SW_15,,7.0747e-09,7.7345e-05,1.2403e-04,2.2033e-08,,8.9831e-07,3.6764e-10,7.3208e-10,3.2375e-16
SW_30,,1.6970e-04,5.1570e-01,4.2158e-01,2.4683e-03,8.9831e-07,,8.4220e-06,5.1613e-05,2.5212e-21
SW_60,,8.3349e-01,1.2881e-04,1.0652e-04,1.6697e-01,3.6764e-10,8.4220e-06,,2.0669e-01,3.7168e-23
SW_120,,2.7356e-01,5.8294e-04,4.6659e-04,6.2534e-01,7.3208e-10,5.1613e-05,2.0669e-01,,5.7887e-24
sFC,,3.0854e-19,7.2657e-17,1.2125e-16,7.8489e-20,3.2375e-16,2.5212e-21,3.7168e-23,5.7887e-24,
