,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.8451e-02,1.4743e-01,1.1610e-01,2.0389e-11,5.5471e-03,3.2404e-02,1.7038e-03,8.6919e-02
DCC_joint,,2.8451e-02,,3.5177e-01,4.4366e-03,5.9547e-13,1.4631e-04,9.1793e-04,2.2120e-05,3.0026e-01
DCC_bivariate_loop,,1.4743e-01,3.5177e-01,,1.4683e-02,1.5516e-12,4.9458e-04,3.1916e-03,9.0948e-05,9.2543e-01
SW_cross_validated,,1.1610e-01,4.4366e-03,1.4683e-02,,3.3511e-08,2.2854e-01,5.9876e-01,1.7543e-01,9.8218e-03
SW_15,,2.0389e-11,5.9547e-13,1.5516e-12,3.3511e-08,,5.3576e-07,9.1732e-08,1.1114e-07,3.1453e-13
SW_30,,5.5471e-03,1.4631e-04,4.9458e-04,2.2854e-01,5.3576e-07,,4.8083e-01,9.6081e-01,2.8069e-04
SW_60,,3.2404e-02,9.1793e-04,3.1916e-03,5.9876e-01,9.1732e-08,4.8083e-01,,4.1399e-01,1.9353e-03
SW_120,,1.7038e-03,2.2120e-05,9.0948e-05,1.7543e-01,1.1114e-07,9.6081e-01,4.1399e-01,,3.8482e-05
sFC,,8.6919e-02,3.0026e-01,9.2543e-01,9.8218e-03,3.1453e-13,2.8069e-04,1.9353e-03,3.8482e-05,
