,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.1942,0.003,0.0000,0.0000,0.0000,0.0002,1.
DCC_joint,nan,-2.2259,-,1.,0.0224,0.0000,0.0000,0.0000,0.0005,1.
DCC_bivariate_loop,nan,-3.1621,-1.4941,-,0.5411,0.0000,0.0000,0.0000,0.0174,1.
SW_cross_validated,nan,-5.0507,-4.1341,-2.688,-,0.0000,0.0000,0.0095,1.,0.0263
SW_15,nan,-21.2435,-29.0841,-24.7686,-18.2128,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-14.4587,-19.006,-15.523,-10.1931,11.1042,-,0.0000,0.0000,0.0000
SW_60,nan,-9.6828,-11.6176,-8.856,-4.5241,18.86,7.9157,-,0.246,0.0000
SW_120,nan,-6.3106,-5.8559,-4.2488,-1.322,17.2417,8.9314,3.054,-,0.0014
sFC,nan,-1.2681,0.8239,1.9211,4.062,22.0297,14.4881,9.1465,5.4208,-
