,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.32,0.47,1.28,9.89,5.46,2.82,1.49,1.45
DCC_joint,,0.32,,0.15,1.00,8.23,4.53,2.23,1.09,1.65
DCC_bivariate_loop,,0.47,0.15,,0.88,7.93,4.30,2.04,0.94,1.80
SW_cross_validated,,1.28,1.00,0.88,,4.37,2.09,0.54,0.15,2.26
SW_15,,9.89,8.23,7.93,4.37,,4.73,7.15,6.67,12.98
SW_30,,5.46,4.53,4.30,2.09,4.73,,2.62,3.17,7.63
SW_60,,2.82,2.23,2.04,0.54,7.15,2.62,,0.97,4.59
SW_120,,1.49,1.09,0.94,0.15,6.67,3.17,0.97,,2.86
sFC,,1.45,1.65,1.80,2.26,12.98,7.63,4.59,2.86,
