,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,9.47,26.80,202.49,117.59,61.50,26.15,3.84
DCC_bivariate_loop,,,9.47,,18.91,198.62,111.01,54.58,21.67,5.84
SW_cross_validated,,,26.80,18.91,,146.43,76.28,32.95,10.88,24.05
SW_15,,,202.49,198.62,146.43,,80.72,99.62,64.02,206.51
SW_30,,,117.59,111.01,76.28,80.72,,35.60,29.85,117.65
SW_60,,,61.50,54.58,32.95,99.62,35.60,,9.20,59.62
SW_120,,,26.15,21.67,10.88,64.02,29.85,9.20,,24.47
sFC,,,3.84,5.84,24.05,206.51,117.65,59.62,24.47,
