,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.4407e-14,1.4885e-24,1.5561e-41,5.1472e-37,1.9453e-28,8.8817e-20,2.9448e-11
DCC_bivariate_loop,,,3.4407e-14,,5.5810e-21,5.2478e-39,1.2682e-34,5.8204e-27,2.0304e-18,6.6823e-09
SW_cross_validated,,,1.4885e-24,5.5810e-21,,6.0955e-38,8.2753e-33,9.5041e-24,2.6064e-13,1.7405e-23
SW_15,,,1.5561e-41,5.2478e-39,6.0955e-38,,5.9327e-34,6.5546e-32,6.9674e-27,1.6129e-41
SW_30,,,5.1472e-37,1.2682e-34,8.2753e-33,5.9327e-34,,4.1719e-24,4.9108e-21,7.3402e-37
SW_60,,,1.9453e-28,5.8204e-27,9.5041e-24,6.5546e-32,4.1719e-24,,5.7466e-12,5.0319e-28
SW_120,,,8.8817e-20,2.0304e-18,2.6064e-13,6.9674e-27,4.9108e-21,5.7466e-12,,3.6485e-19
sFC,,,2.9448e-11,6.6823e-09,1.7405e-23,1.6129e-41,7.3402e-37,5.0319e-28,3.6485e-19,
