,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,nan,nan,nan,nan,nan,nan,nan,nan
DCC_joint,nan,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,nan,-15.876,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,nan,-76.1489,-45.6071,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,nan,-448.4943,-354.9986,-365.7537,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,nan,-349.9128,-248.6415,-248.9875,181.6498,-,0.0000,0.0000,0.0000
SW_60,nan,nan,-179.6127,-133.0463,-105.3291,245.6497,110.2085,-,0.0000,0.0000
SW_120,nan,nan,-45.0438,-37.8255,-20.6166,109.0086,52.4818,16.6462,-,0.0000
sFC,nan,nan,-10.5741,8.7185,72.6732,471.6264,379.9143,183.5043,42.4187,-
