,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,9.49,36.36,319.60,179.27,59.81,19.68,6.38
DCC_bivariate_loop,,,9.49,,22.98,231.29,132.01,49.51,16.51,4.56
SW_cross_validated,,,36.36,22.98,,201.83,104.66,32.80,8.44,31.71
SW_15,,,319.60,231.29,201.83,,121.17,93.29,49.02,318.96
SW_30,,,179.27,132.01,104.66,121.17,,34.34,23.14,175.77
SW_60,,,59.81,49.51,32.80,93.29,34.34,,7.04,56.73
SW_120,,,19.68,16.51,8.44,49.02,23.14,7.04,,18.18
sFC,,,6.38,4.56,31.71,318.96,175.77,56.73,18.18,
