,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,15.88,76.15,448.49,349.91,179.61,45.04,10.57
DCC_bivariate_loop,,,15.88,,45.61,355.00,248.64,133.05,37.83,-8.72
SW_cross_validated,,,76.15,45.61,,365.75,248.99,105.33,20.62,-72.67
SW_15,,,448.49,355.00,365.75,,-181.65,-245.65,-109.01,-471.63
SW_30,,,349.91,248.64,248.99,-181.65,,-110.21,-52.48,-379.91
SW_60,,,179.61,133.05,105.33,-245.65,-110.21,,-16.65,-183.50
SW_120,,,45.04,37.83,20.62,-109.01,-52.48,-16.65,,-42.42
sFC,,,10.57,-8.72,-72.67,-471.63,-379.91,-183.50,-42.42,
