,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,11.75,38.04,270.53,143.01,60.87,22.00,4.22
DCC_bivariate_loop,,,11.75,,25.05,243.96,126.36,51.93,17.86,6.36
SW_cross_validated,,,38.04,25.05,,224.48,104.49,35.35,9.24,29.43
SW_15,,,270.53,243.96,224.48,,101.54,96.40,54.08,223.37
SW_30,,,143.01,126.36,104.49,101.54,,34.09,25.44,121.94
SW_60,,,60.87,51.93,35.35,96.40,34.09,,7.92,54.37
SW_120,,,22.00,17.86,9.24,54.08,25.44,7.92,,20.09
sFC,,,4.22,6.36,29.43,223.37,121.94,54.37,20.09,
