,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.5636e-14,3.5405e-22,5.7463e-38,1.0169e-33,1.1810e-28,5.5235e-22,8.7517e-08
DCC_bivariate_loop,,,3.5636e-14,,1.8097e-19,8.1318e-38,2.8664e-33,1.0080e-27,1.5935e-20,1.2917e-10
SW_cross_validated,,,3.5405e-22,1.8097e-19,,1.9629e-35,2.4531e-30,8.7125e-24,3.1884e-15,2.4734e-21
SW_15,,,5.7463e-38,8.1318e-38,1.9629e-35,,8.8483e-31,2.0123e-32,5.7362e-29,4.0344e-38
SW_30,,,1.0169e-33,2.8664e-33,2.4531e-30,8.8483e-31,,2.1801e-24,5.1439e-23,1.0079e-33
SW_60,,,1.1810e-28,1.0080e-27,8.7125e-24,2.0123e-32,2.1801e-24,,5.9417e-14,2.0595e-28
SW_120,,,5.5235e-22,1.5935e-20,3.1884e-15,5.7362e-29,5.1439e-23,5.9417e-14,,1.8137e-21
sFC,,,8.7517e-08,1.2917e-10,2.4734e-21,4.0344e-38,1.0079e-33,2.0595e-28,1.8137e-21,
