,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.23,0.39,0.08,0.03,-0.02,-0.12,0.13,-0.08,0.01,0.03,0.14,-0.07,-0.06,0.01
1,-0.23,1.00,-0.22,0.07,-0.16,-0.08,0.16,-0.60,0.16,0.34,0.01,-0.31,-0.13,-0.08,-0.17
2,0.39,-0.22,1.00,-0.01,0.18,-0.03,-0.15,0.14,-0.02,-0.06,-0.07,-0.04,0.02,0.17,0.08
3,0.08,0.07,-0.01,1.00,-0.01,0.01,0.05,-0.06,-0.06,0.03,0.11,-0.05,-0.00,0.06,0.06
4,0.03,-0.16,0.18,-0.01,1.00,-0.18,-0.26,0.14,-0.23,-0.09,-0.12,0.19,-0.12,-0.07,0.09
5,-0.02,-0.08,-0.03,0.01,-0.18,1.00,0.24,0.10,0.09,-0.15,0.06,0.05,0.15,-0.08,-0.05
6,-0.12,0.16,-0.15,0.05,-0.26,0.24,1.00,-0.11,0.08,0.09,0.07,-0.19,0.20,0.08,-0.12
7,0.13,-0.60,0.14,-0.06,0.14,0.10,-0.11,1.00,-0.18,-0.15,-0.00,0.31,0.14,0.03,0.18
8,-0.08,0.16,-0.02,-0.06,-0.23,0.09,0.08,-0.18,1.00,-0.15,-0.15,-0.09,0.01,0.19,-0.12
9,0.01,0.34,-0.06,0.03,-0.09,-0.15,0.09,-0.15,-0.15,1.00,0.08,-0.21,0.03,-0.14,-0.10
10,0.03,0.01,-0.07,0.11,-0.12,0.06,0.07,-0.00,-0.15,0.08,1.00,0.11,0.02,-0.11,-0.04
11,0.14,-0.31,-0.04,-0.05,0.19,0.05,-0.19,0.31,-0.09,-0.21,0.11,1.00,-0.03,-0.14,-0.05
12,-0.07,-0.13,0.02,-0.00,-0.12,0.15,0.20,0.14,0.01,0.03,0.02,-0.03,1.00,0.20,0.09
13,-0.06,-0.08,0.17,0.06,-0.07,-0.08,0.08,0.03,0.19,-0.14,-0.11,-0.14,0.20,1.00,0.02
14,0.01,-0.17,0.08,0.06,0.09,-0.05,-0.12,0.18,-0.12,-0.10,-0.04,-0.05,0.09,0.02,1.00
