,0,1,2
199,1.00,,
200,1.00,,
201,0.41,0.58,
202,0.70,0.12,0.18
203,0.18,0.82,
204,0.28,0.32,0.40
205,0.26,0.30,0.44
206,0.23,0.77,
207,1.00,,
208,0.55,0.29,0.15
209,1.00,,
210,0.13,0.75,0.12
211,0.44,0.56,
212,1.00,,
213,1.00,,
214,1.00,,
215,0.53,0.20,0.27
216,1.00,,
217,0.32,0.40,0.29
218,0.67,0.33,
219,0.85,0.15,
220,1.00,,
221,1.00,,
222,0.03,0.50,0.46
223,0.04,0.62,0.34
224,1.00,,
225,1.00,,
226,0.54,0.46,
227,1.00,,
228,0.41,0.22,0.37
229,1.00,,
230,1.00,,
231,0.30,0.46,0.24
232,0.11,0.20,0.69
233,0.13,0.30,0.57
234,0.03,0.08,0.90
235,1.00,,
236,1.00,,
237,1.00,,
238,1.00,,
239,1.00,,
240,0.42,0.58,
241,1.00,,
242,1.00,,
243,0.13,0.82,0.05
244,0.32,0.68,
245,1.00,,
246,0.46,0.20,0.34
247,0.51,0.49,
248,1.00,,
249,1.00,,
250,1.00,,
251,0.80,0.20,
252,0.01,0.23,0.77
253,0.22,0.78,
254,0.14,0.01,0.85
255,1.00,,
256,0.63,0.37,
257,0.39,0.61,
258,1.00,,
259,0.22,0.78,
260,1.00,,
261,0.07,0.80,0.14
262,1.00,,
263,0.61,0.16,0.22
264,0.51,0.49,
265,1.00,,
266,1.00,,
267,1.00,,
268,0.34,0.01,0.65
269,1.00,,
270,1.00,,
271,0.41,0.59,
272,1.00,,
273,1.00,,
274,0.68,0.32,
275,1.00,,
276,0.04,0.79,0.17
277,0.75,0.20,0.05
278,0.38,0.45,0.17
279,0.57,0.42,
280,1.00,,
281,0.22,0.21,0.57
282,0.10,0.90,
283,0.40,0.20,0.40
284,0.56,0.07,0.36
285,1.00,,
286,1.00,,
287,0.15,0.85,
288,0.87,0.13,
289,1.00,,
290,0.93,0.07,
291,0.66,0.34,
292,0.80,0.20,
293,0.21,0.79,
294,0.54,0.46,
295,0.87,0.13,
296,0.11,0.60,0.29
297,0.71,0.06,0.23
298,0.26,0.07,0.67
299,0.29,0.71,
300,1.00,,
301,1.00,,
302,0.08,0.69,0.23
303,1.00,,
304,1.00,,
305,0.92,0.08,
306,0.34,0.55,0.11
307,0.38,0.07,0.54
308,1.00,,
309,0.09,0.63,0.28
310,0.22,0.13,0.65
311,0.76,0.24,
312,0.06,0.94,
313,1.00,,
314,0.65,0.11,0.24
315,1.00,0.00,0.00
316,0.16,0.57,0.28
317,0.50,0.32,0.18
318,1.00,,
319,0.47,0.16,0.36
320,1.00,,
321,1.00,,
322,0.01,0.99,
323,0.60,0.40,
324,0.27,0.22,0.51
325,1.00,,
326,1.00,,
327,0.65,0.35,
328,1.00,,
329,1.00,,
330,1.00,,
331,0.05,0.42,0.52
332,1.00,,
333,0.60,0.24,0.15
334,0.84,0.15,
335,0.70,0.30,
336,1.00,,
337,1.00,,
338,1.00,,
339,1.00,,
340,0.04,0.96,
341,1.00,,
342,1.00,,
343,0.49,0.34,0.17
344,0.71,0.11,0.18
345,0.04,0.96,
346,0.69,0.09,0.22
347,0.32,0.54,0.15
348,0.15,0.34,0.51
349,0.10,0.26,0.64
350,1.00,,
351,1.00,,
352,0.91,0.09,
353,1.00,,
354,0.08,0.92,
355,0.19,0.81,
356,0.28,0.72,
357,1.00,,
358,1.00,,
359,0.11,0.89,
360,1.00,,
361,0.65,0.35,
362,1.00,,
363,1.00,,
364,0.72,0.28,
365,0.35,0.33,0.31
366,1.00,,
367,0.64,0.15,0.21
368,0.19,0.28,0.53
369,0.33,0.47,0.20
370,1.00,,
371,0.60,0.15,0.24
372,1.00,,
373,0.07,0.66,0.27
374,0.69,0.31,
375,1.00,,
376,1.00,,
377,0.73,0.27,
378,1.00,,
379,1.00,,
380,0.02,0.88,0.10
381,0.80,0.20,
382,1.00,,
383,1.00,,
384,1.00,,
385,1.00,,
386,0.12,0.60,0.28
387,1.00,,
388,0.94,0.06,
389,0.18,0.82,
390,0.90,0.10,
391,0.26,0.25,0.49
392,0.25,0.72,0.03
393,0.53,0.47,
394,1.00,,
395,0.69,0.31,
396,1.00,0.00,
397,1.00,,
398,0.85,0.15,
399,0.34,0.44,0.22
400,1.00,,
401,0.72,0.28,
402,0.21,0.79,
403,1.00,,
404,0.70,0.30,
405,0.03,0.97,
406,0.05,0.47,0.48
407,0.48,0.39,0.13
408,0.75,0.25,
409,1.00,,
410,0.94,0.06,
411,1.00,,
412,0.55,0.24,0.21
413,1.00,,
414,0.87,0.13,
415,1.00,,
416,0.53,0.47,
417,0.94,0.06,
418,1.00,,
419,0.26,0.35,0.39
420,0.91,0.09,
421,1.00,,
422,0.23,0.77,
423,1.00,,
424,0.70,0.30,
425,1.00,,
426,0.04,0.96,
427,0.47,0.53,
428,0.90,0.10,
429,0.64,0.36,
430,0.05,0.58,0.37
431,0.36,0.33,0.31
432,0.32,0.68,
433,1.00,,
434,0.21,0.52,0.27
435,1.00,,
436,1.00,,
437,0.13,0.06,0.81
438,1.00,,
439,1.00,,
440,1.00,,
441,0.32,0.68,
442,1.00,,
443,1.00,,
444,1.00,,
445,0.93,0.07,
446,0.81,0.19,
447,0.24,0.22,0.54
448,0.11,0.54,0.35
449,0.10,0.47,0.42
450,0.30,0.70,
451,0.79,0.21,
452,0.94,0.06,
453,1.00,,
454,1.00,,
455,0.25,0.06,0.69
456,1.00,,
457,1.00,,
458,0.55,0.42,0.03
459,0.14,0.64,0.22
460,1.00,,
461,0.13,0.16,0.71
462,1.00,,
463,0.39,0.61,
464,0.01,0.26,0.73
465,0.21,0.79,
466,0.29,0.71,
467,1.00,,
468,1.00,,
469,1.00,,
470,0.21,0.79,
471,0.70,0.29,
472,0.53,0.47,
473,0.72,0.28,
474,0.64,0.36,
475,0.04,0.50,0.46
476,1.00,,
477,0.14,0.85,
478,0.12,0.88,
479,0.25,0.22,0.53
480,0.68,0.32,
481,0.64,0.27,0.09
482,0.25,0.20,0.55
483,0.14,0.28,0.59
484,0.15,0.06,0.80
485,1.00,,
486,1.00,,
487,0.97,0.03,
488,0.89,0.11,
489,1.00,,
490,0.55,0.45,
491,0.37,0.28,0.35
492,1.00,,
493,1.00,,
494,1.00,,
495,0.43,0.57,
496,0.63,0.37,
497,0.09,0.48,0.43
498,1.00,,
499,0.45,0.56,
500,1.00,,
501,1.00,,
502,1.00,,
503,0.20,0.30,0.49
504,0.14,0.86,
505,1.00,,
506,1.00,,
507,1.00,,
508,1.00,,
509,0.16,0.74,0.09
510,0.49,0.44,0.07
511,0.35,0.36,0.30
512,1.00,,
513,1.00,,
514,0.84,0.16,
515,0.14,0.85,0.00
516,0.04,0.27,0.69
517,0.67,0.33,
518,1.00,,
519,0.50,0.50,
520,0.73,0.27,
521,1.00,,
522,1.00,,
523,0.17,0.83,
524,0.27,0.07,0.67
525,0.46,0.46,0.08
526,1.00,,
527,0.67,0.33,
528,1.00,,
529,1.00,,
530,1.00,,
531,1.00,,
532,1.00,,
533,0.27,0.20,0.53
534,0.00,0.67,0.33
535,0.87,0.05,0.07
536,0.76,0.11,0.13
537,0.80,0.20,
538,1.00,,
539,0.27,0.73,
540,0.26,0.74,
541,0.47,0.44,0.09
542,0.38,0.62,
543,1.00,,
544,0.78,0.22,
545,1.00,,
546,0.85,0.15,
547,0.95,0.05,
548,1.00,,
549,1.00,,
550,0.25,0.39,0.37
551,0.59,0.41,
552,0.88,0.12,
553,1.00,,
554,0.25,0.22,0.53
555,0.89,0.11,
556,0.76,0.24,
557,0.06,0.56,0.38
558,0.86,0.14,
559,0.29,0.71,
560,1.00,,
561,0.69,0.30,
562,1.00,,
563,1.00,,
564,0.46,0.54,
565,1.00,,
566,0.43,0.47,0.10
567,1.00,,
568,0.42,0.52,0.06
569,0.78,0.22,
570,0.85,0.14,
571,0.07,0.81,0.12
572,1.00,,
573,1.00,,
574,0.69,0.12,0.19
575,0.48,0.52,
576,1.00,,
577,0.12,0.88,
578,0.73,0.27,
579,1.00,,
580,0.44,0.56,
581,1.00,,
582,0.83,0.17,
583,0.21,0.01,0.78
584,1.00,,
585,0.15,0.85,
586,1.00,,
587,1.00,,
588,1.00,,
589,0.48,0.22,0.30
590,0.38,0.32,0.30
591,0.04,0.37,0.59
592,1.00,,
593,1.00,,
594,0.60,0.40,
595,1.00,,
596,1.00,,
597,1.00,,
598,0.77,0.10,0.14
599,0.45,0.55,
600,0.58,0.42,
601,1.00,,
602,0.31,0.62,0.07
603,0.32,0.68,
604,1.00,,
605,1.00,,
606,0.16,0.21,0.62
607,0.15,0.25,0.60
608,0.33,0.39,0.28
609,0.37,0.20,0.43
610,0.01,0.99,
611,0.98,0.02,
612,0.12,0.15,0.73
613,0.78,0.00,0.22
614,1.00,,
615,0.05,0.84,0.11
616,0.91,0.09,
617,1.00,,
618,0.40,0.60,
619,0.40,0.60,
620,0.77,0.23,
621,1.00,,
622,0.27,0.73,
623,1.00,,
624,0.54,0.46,
625,0.04,0.17,0.79
626,0.34,0.38,0.29
627,0.01,0.61,0.38
628,0.39,0.61,
629,0.62,0.38,
630,1.00,,
631,1.00,,
632,1.00,,
633,0.50,0.50,
634,1.00,,
635,1.00,,
636,1.00,,
637,1.00,,
638,1.00,,
639,0.45,0.55,
640,0.66,0.34,
641,0.67,0.24,0.10
642,0.10,0.60,0.30
643,0.05,0.09,0.87
644,0.30,0.39,0.31
645,0.05,0.56,0.40
646,1.00,,
647,1.00,,
648,0.95,0.05,
649,1.00,,
650,0.05,0.28,0.66
651,0.43,0.00,0.57
652,0.52,0.48,
653,1.00,,
654,0.18,0.65,0.17
655,0.03,0.93,0.04
656,1.00,,
657,1.00,,
658,1.00,,
659,0.83,0.17,
660,1.00,,
661,1.00,,
662,0.25,0.75,
663,0.35,0.65,
664,1.00,,
665,0.36,0.64,
666,0.20,0.56,0.24
667,1.00,,
668,0.29,0.60,0.11
669,0.68,0.32,
670,0.14,0.74,0.12
671,0.20,0.26,0.54
672,0.23,0.11,0.66
673,1.00,,
674,1.00,,
675,1.00,,
676,0.47,0.53,
677,1.00,,
678,1.00,,
679,1.00,,
680,1.00,,
681,1.00,,
682,0.18,0.09,0.73
683,1.00,,
684,1.00,,
685,1.00,,
686,1.00,,
687,0.58,0.42,
688,1.00,,
689,1.00,,
690,0.11,0.61,0.28
691,0.06,0.93,0.02
692,1.00,,
693,0.73,0.27,
694,1.00,,
695,0.41,0.55,0.04
696,0.86,0.14,
697,0.29,0.71,
698,0.36,0.49,0.15
699,1.00,,
700,1.00,,
701,0.62,0.38,
702,1.00,,
703,0.60,0.40,
704,0.93,0.07,
705,0.01,0.50,0.49
706,0.39,0.29,0.32
707,0.70,0.30,
708,1.00,,
709,0.09,0.13,0.79
710,0.66,0.34,
711,0.18,0.82,
712,0.36,0.15,0.49
713,0.84,0.16,
714,0.72,0.28,
715,0.67,0.33,
716,0.70,0.30,
717,0.87,0.13,
718,0.97,0.03,
719,1.00,,
720,0.42,0.58,
721,0.56,0.44,
722,0.90,0.10,
723,0.95,0.05,
724,0.89,0.07,0.04
725,1.00,,
726,1.00,,
727,0.59,0.41,
728,0.20,0.66,0.13
729,1.00,,
730,0.12,0.88,
731,0.01,0.99,
732,0.95,0.05,
733,1.00,,
734,1.00,,
735,0.59,0.41,
736,1.00,,
737,0.59,0.41,
738,0.09,0.06,0.86
739,0.19,0.44,0.37
740,1.00,,
741,1.00,,
742,0.42,0.09,0.49
743,1.00,,
744,0.30,0.39,0.30
745,0.18,0.82,
746,0.67,0.33,
747,1.00,,
748,0.12,0.75,0.13
749,0.03,0.26,0.72
750,0.42,0.58,
751,1.00,,
752,0.23,0.18,0.59
753,0.74,0.26,
754,0.89,0.11,
755,1.00,,
756,0.23,0.27,0.50
757,1.00,,
758,1.00,,
759,1.00,,
760,1.00,,
761,1.00,,
762,1.00,,
763,0.37,0.62,0.02
764,0.87,0.13,
765,0.02,0.47,0.52
766,1.00,,
767,0.11,0.89,
768,1.00,,
769,0.81,0.19,
770,1.00,,
771,0.48,0.52,
772,0.54,0.46,
773,0.29,0.71,
774,0.37,0.20,0.43
775,1.00,,
776,0.25,0.75,
777,0.35,0.65,
778,1.00,,
779,0.76,0.24,
780,0.30,0.70,0.00
781,0.07,0.54,0.40
782,1.00,,
783,0.03,0.44,0.53
784,0.01,0.99,
785,1.00,,
786,0.88,0.12,
787,1.00,,
788,0.09,0.42,0.49
789,0.47,0.20,0.33
790,1.00,,
791,0.87,0.13,
792,0.59,0.41,
793,0.81,0.19,
794,0.84,0.16,
795,0.73,0.18,0.09
796,0.27,0.73,
797,0.40,0.60,
798,0.30,0.42,0.28
799,1.00,,
800,0.16,0.84,
801,0.83,0.17,
802,0.66,0.34,
803,1.00,,
804,0.89,0.11,
805,0.25,0.16,0.59
806,0.81,0.19,
807,0.55,0.45,
808,0.77,0.23,
809,1.00,,
810,0.30,0.69,
811,1.00,,
