,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,1.,0.0205,1.,0.0046,0.0013,1.,0.0000
DCC_joint,nan,-45.4704,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010
DCC_bivariate_loop,nan,-2.1479,35.2039,-,1.,1.,0.0007,0.0003,0.7312,0.0000
SW_cross_validated,nan,-4.1748,45.1882,-0.6381,-,1.,0.0000,0.0000,0.0080,0.0000
SW_15,nan,-0.3516,35.1992,1.4105,2.3576,-,0.0451,0.0182,1.,0.0000
SW_30,nan,4.8577,47.4282,5.7376,9.1538,3.8203,-,1.,0.0251,0.0000
SW_60,nan,5.4331,47.9577,6.1707,9.8009,4.2274,0.5275,-,0.0075,0.0000
SW_120,nan,0.6065,44.6239,2.545,4.5982,0.7735,-4.0838,-4.6321,-,0.0000
sFC,nan,-90.1983,-5.5516,-53.0361,-106.3434,-51.0946,-85.9635,-87.1351,-83.2746,-
