,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.57,0.70,0.36,7.04,3.82,1.94,0.66,1.18
DCC_joint,,0.57,,0.13,0.29,4.64,2.55,1.03,0.09,1.52
DCC_bivariate_loop,,0.70,0.13,,0.43,4.32,2.34,0.86,0.04,1.63
SW_cross_validated,,0.36,0.29,0.43,,6.78,3.53,1.62,0.38,1.60
SW_15,,7.04,4.64,4.32,6.78,,2.25,4.35,4.47,9.62
SW_30,,3.82,2.55,2.34,3.53,2.25,,1.78,2.42,5.32
SW_60,,1.94,1.03,0.86,1.62,4.35,1.78,,0.93,3.24
SW_120,,0.66,0.09,0.04,0.38,4.47,2.42,0.93,,1.61
sFC,,1.18,1.52,1.63,1.60,9.62,5.32,3.24,1.61,
