,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,20.33,0.96,1.87,0.16,2.17,2.42,0.27,40.28
DCC_joint,,20.33,,15.74,20.21,15.74,21.21,21.45,19.96,2.48
DCC_bivariate_loop,,0.96,15.74,,0.29,0.63,2.57,2.76,1.14,23.72
SW_cross_validated,,1.87,20.21,0.29,,1.05,4.09,4.38,2.06,47.56
SW_15,,0.16,15.74,0.63,1.05,,1.71,1.89,0.35,22.85
SW_30,,2.17,21.21,2.57,4.09,1.71,,0.24,1.83,38.44
SW_60,,2.42,21.45,2.76,4.38,1.89,0.24,,2.07,38.97
SW_120,,0.27,19.96,1.14,2.06,0.35,1.83,2.07,,37.24
sFC,,40.28,2.48,23.72,47.56,22.85,38.44,38.97,37.24,
