,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,45.49,2.15,4.18,0.36,-4.86,-5.43,-0.60,90.34
DCC_joint,,45.49,,-35.20,-45.19,-35.20,-47.43,-47.96,-44.62,5.55
DCC_bivariate_loop,,2.15,-35.20,,0.64,-1.41,-5.74,-6.17,-2.55,53.04
SW_cross_validated,,4.18,-45.19,0.64,,-2.36,-9.15,-9.80,-4.60,106.34
SW_15,,0.36,-35.20,-1.41,-2.36,,-3.82,-4.23,-0.77,51.09
SW_30,,-4.86,-47.43,-5.74,-9.15,-3.82,,-0.53,4.08,85.96
SW_60,,-5.43,-47.96,-6.17,-9.80,-4.23,-0.53,,4.63,87.14
SW_120,,-0.60,-44.62,-2.55,-4.60,-0.77,4.08,4.63,,83.27
sFC,,90.34,5.55,53.04,106.34,51.09,85.96,87.14,83.27,
