,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.09,0.44,8.04,-0.57,-1.68,-0.01,7.00,9.12
DCC_joint,,9.09,,-29.91,0.57,-65.90,-46.68,-31.57,-13.44,0.52
DCC_bivariate_loop,,0.44,-29.91,,13.21,-3.24,-5.96,-1.15,20.65,29.51
SW_cross_validated,,8.04,0.57,13.21,,-15.82,-16.96,-13.89,-3.75,-0.50
SW_15,,-0.57,-65.90,-3.24,-15.82,,-4.27,1.79,37.92,61.82
SW_30,,-1.68,-46.68,-5.96,-16.96,-4.27,,4.69,32.57,45.54
SW_60,,-0.01,-31.57,-1.15,-13.89,1.79,4.69,,22.13,31.13
SW_120,,7.00,-13.44,20.65,-3.75,37.92,32.57,22.13,,12.86
sFC,,9.12,0.52,29.51,-0.50,61.82,45.54,31.13,12.86,
