,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.7246e-03,2.5538e-03,1.2286e-04,6.2688e-14,8.0424e-12,2.7445e-09,7.9451e-07,8.4778e-02
DCC_joint,,6.7246e-03,,3.3870e-01,3.1486e-02,1.1254e-12,4.1714e-10,4.9387e-07,6.2460e-05,3.2272e-01
DCC_bivariate_loop,,2.5538e-03,3.3870e-01,,2.4849e-01,2.6635e-11,1.8476e-08,2.8041e-05,9.0577e-04,8.7930e-02
SW_cross_validated,,1.2286e-04,3.1486e-02,2.4849e-01,,1.3123e-10,1.7979e-07,5.2063e-04,9.4221e-03,6.1438e-03
SW_15,,6.2688e-14,1.1254e-12,2.6635e-11,1.3123e-10,,2.3626e-05,1.0504e-08,1.0316e-07,8.1977e-13
SW_30,,8.0424e-12,4.1714e-10,1.8476e-08,1.7979e-07,2.3626e-05,,3.2352e-04,8.3767e-04,2.2183e-10
SW_60,,2.7445e-09,4.9387e-07,2.8041e-05,5.2063e-04,1.0504e-08,3.2352e-04,,6.0939e-01,1.5459e-07
SW_120,,7.9451e-07,6.2460e-05,9.0577e-04,9.4221e-03,1.0316e-07,8.3767e-04,6.0939e-01,,1.7619e-05
sFC,,8.4778e-02,3.2272e-01,8.7930e-02,6.1438e-03,8.1977e-13,2.2183e-10,1.5459e-07,1.7619e-05,
