,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.4340e-02,1.1366e-08,3.0309e-12,1.3676e-04,5.6574e-11,1.0862e-10,7.9410e-03,5.9305e-01
DCC_joint,,9.4340e-02,,4.5883e-09,4.9675e-11,4.8713e-05,2.9009e-11,5.3745e-11,8.7447e-02,1.6639e-01
DCC_bivariate_loop,,1.1366e-08,4.5883e-09,,4.7795e-12,5.6112e-02,1.0370e-02,3.1122e-02,4.1182e-09,7.0511e-09
SW_cross_validated,,3.0309e-12,4.9675e-11,4.7795e-12,,2.4410e-08,1.1938e-13,1.7538e-13,8.9352e-07,8.6834e-13
SW_15,,1.3676e-04,4.8713e-05,5.6112e-02,2.4410e-08,,3.2468e-04,8.4323e-04,1.7280e-05,9.5198e-05
SW_30,,5.6574e-11,2.9009e-11,1.0370e-02,1.1938e-13,3.2468e-04,,5.9118e-01,3.9422e-11,3.6835e-11
SW_60,,1.0862e-10,5.3745e-11,3.1122e-02,1.7538e-13,8.4323e-04,5.9118e-01,,7.1519e-11,6.9587e-11
SW_120,,7.9410e-03,8.7447e-02,4.1182e-09,8.9352e-07,1.7280e-05,3.9422e-11,7.1519e-11,,1.1964e-02
sFC,,5.9305e-01,1.6639e-01,7.0511e-09,8.6834e-13,9.5198e-05,3.6835e-11,6.9587e-11,1.1964e-02,
