,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.21,0.71,0.37,5.49,1.66,0.63,2.16,0.35
DCC_joint,,0.21,,0.38,0.48,4.93,1.59,0.71,1.71,0.04
DCC_bivariate_loop,,0.71,0.38,,0.99,5.52,2.02,1.02,2.45,0.45
SW_cross_validated,,0.37,0.48,0.99,,5.16,1.39,0.43,1.61,0.72
SW_15,,5.49,4.93,5.52,5.16,,3.06,3.32,4.55,5.80
SW_30,,1.66,1.59,2.02,1.39,3.06,,0.62,0.51,1.91
SW_60,,0.63,0.71,1.02,0.43,3.32,0.62,,0.35,0.82
SW_120,,2.16,1.71,2.45,1.61,4.55,0.51,0.35,,2.71
sFC,,0.35,0.04,0.45,0.72,5.80,1.91,0.82,2.71,
