,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.47,-1.59,0.83,12.28,3.71,1.42,4.83,-0.79
DCC_joint,,-0.47,,-0.85,1.08,11.02,3.57,1.58,3.83,-0.09
DCC_bivariate_loop,,-1.59,-0.85,,2.22,12.35,4.51,2.28,5.48,1.00
SW_cross_validated,,0.83,1.08,2.22,,11.53,3.11,0.96,3.61,-1.61
SW_15,,12.28,11.02,12.35,11.53,,-6.84,-7.42,-10.18,-12.96
SW_30,,3.71,3.57,4.51,3.11,-6.84,,-1.39,-1.13,-4.26
SW_60,,1.42,1.58,2.28,0.96,-7.42,-1.39,,0.79,-1.84
SW_120,,4.83,3.83,5.48,3.61,-10.18,-1.13,0.79,,-6.06
sFC,,-0.79,-0.09,1.00,-1.61,-12.96,-4.26,-1.84,-6.06,
