,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.5929e-02,2.5725e-02,1.0088e-03,1.5491e-12,3.2670e-09,3.8941e-07,2.1215e-04,2.6363e-02
DCC_joint,,3.5929e-02,,9.1842e-01,3.3117e-01,9.2251e-10,2.3471e-06,3.8337e-04,2.3047e-02,9.3050e-01
DCC_bivariate_loop,,2.5725e-02,9.1842e-01,,3.8025e-01,7.5910e-10,2.2648e-06,4.1064e-04,2.6127e-02,8.4139e-01
SW_cross_validated,,1.0088e-03,3.3117e-01,3.8025e-01,,1.2214e-10,1.5989e-06,7.5008e-04,7.1672e-02,2.3840e-01
SW_15,,1.5491e-12,9.2251e-10,7.5910e-10,1.2214e-10,,6.4404e-05,1.9328e-07,3.1437e-06,1.0762e-10
SW_30,,3.2670e-09,2.3471e-06,2.2648e-06,1.5989e-06,6.4404e-05,,1.2700e-02,8.0148e-03,4.6402e-07
SW_60,,3.8941e-07,3.8337e-04,4.1064e-04,7.5008e-04,1.9328e-07,1.2700e-02,,3.4537e-01,1.0838e-04
SW_120,,2.1215e-04,2.3047e-02,2.6127e-02,7.1672e-02,3.1437e-06,8.0148e-03,3.4537e-01,,1.4276e-02
sFC,,2.6363e-02,9.3050e-01,8.4139e-01,2.3840e-01,1.0762e-10,4.6402e-07,1.0838e-04,1.4276e-02,
