,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.37,5.41,2.10,3.62,5.32,4.38,0.45,0.19
DCC_joint,,0.37,,5.42,2.44,3.55,5.30,4.33,0.58,0.70
DCC_bivariate_loop,,5.41,5.42,,6.06,0.70,0.67,0.81,3.44,5.78
SW_cross_validated,,2.10,2.44,6.06,,4.50,6.01,5.12,0.64,2.14
SW_15,,3.62,3.55,0.70,4.50,,1.25,1.30,2.67,3.81
SW_30,,5.32,5.30,0.67,6.01,1.25,,0.24,3.74,5.58
SW_60,,4.38,4.33,0.81,5.12,1.30,0.24,,3.52,4.53
SW_120,,0.45,0.58,3.44,0.64,2.67,3.74,3.52,,0.40
sFC,,0.19,0.70,5.78,2.14,3.81,5.58,4.53,0.40,
