,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.01,1.09,1.75,7.60,4.77,3.46,2.07,1.08
DCC_joint,,1.01,,0.05,0.45,5.17,3.03,1.95,1.11,0.04
DCC_bivariate_loop,,1.09,0.05,,0.40,5.23,3.04,1.93,1.08,0.09
SW_cross_validated,,1.75,0.45,0.40,,5.86,3.12,1.81,0.86,0.55
SW_15,,7.60,5.17,5.23,5.86,,2.31,3.64,2.97,5.90
SW_30,,4.77,3.03,3.04,3.12,2.31,,1.24,1.33,3.42
SW_60,,3.46,1.95,1.93,1.81,3.64,1.24,,0.43,2.20
SW_120,,2.07,1.11,1.08,0.86,2.97,1.33,0.43,,1.21
sFC,,1.08,0.04,0.09,0.55,5.90,3.42,2.20,1.21,
