,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.90,0.59,2.53,2.43,0.37,0.49,0.54,38.62
DCC_joint,,6.90,,6.70,4.92,4.99,6.94,6.78,5.87,9.58
DCC_bivariate_loop,,0.59,6.70,,2.64,2.55,0.26,0.12,0.96,26.77
SW_cross_validated,,2.53,4.92,2.64,,0.09,2.71,2.65,1.57,25.99
SW_15,,2.43,4.99,2.55,0.09,,2.61,2.56,1.49,26.17
SW_30,,0.37,6.94,0.26,2.71,2.61,,0.14,0.81,33.77
SW_60,,0.49,6.78,0.12,2.65,2.56,0.14,,0.88,29.12
SW_120,,0.54,5.87,0.96,1.57,1.49,0.81,0.88,,24.42
sFC,,38.62,9.58,26.77,25.99,26.17,33.77,29.12,24.42,
