,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.1920e-03,8.8382e-01,2.5200e-135,1.1365e-275,2.5131e-207,1.2694e-154,3.3733e-129,2.1842e-15
DCC_joint,,3.1920e-03,,3.4185e-04,1.1202e-172,6.3686e-317,1.8625e-248,3.4835e-198,1.1132e-160,4.2197e-10
DCC_bivariate_loop,,8.8382e-01,3.4185e-04,,3.1414e-156,1.1890e-304,4.7419e-234,1.1135e-180,5.5250e-146,2.1985e-19
SW_cross_validated,,2.5200e-135,1.1202e-172,3.1414e-156,,1.4835e-224,1.0090e-96,2.0087e-04,1.1047e-01,2.3506e-175
SW_15,,1.1365e-275,6.3686e-317,1.1890e-304,1.4835e-224,,3.0351e-156,2.7277e-237,1.2463e-197,3.5575e-304
SW_30,,2.5131e-207,1.8625e-248,4.7419e-234,1.0090e-96,3.0351e-156,,1.1909e-95,2.0654e-74,1.2710e-241
SW_60,,1.2694e-154,3.4835e-198,1.1135e-180,2.0087e-04,2.7277e-237,1.1909e-95,,1.3415e-01,5.2863e-196
SW_120,,3.3733e-129,1.1132e-160,5.5250e-146,1.1047e-01,1.2463e-197,2.0654e-74,1.3415e-01,,5.7096e-166
sFC,,2.1842e-15,4.2197e-10,2.1985e-19,2.3506e-175,3.5575e-304,1.2710e-241,5.2863e-196,5.7096e-166,
