,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-10.60,-8.56,25.96,65.87,40.44,32.76,26.41,-13.78
DCC_joint,,-10.60,,2.75,42.46,91.56,62.42,55.28,40.65,-4.74
DCC_bivariate_loop,,-8.56,2.75,,40.00,88.40,59.40,52.02,38.54,-7.33
SW_cross_validated,,25.96,42.46,40.00,,39.47,13.09,4.02,2.44,-45.62
SW_15,,65.87,91.56,88.40,39.47,,-28.19,-39.43,-34.07,-94.78
SW_30,,40.44,62.42,59.40,13.09,-28.19,,-10.32,-9.48,-65.86
SW_60,,32.76,55.28,52.02,4.02,-39.43,-10.32,,-1.01,-59.04
SW_120,,26.41,40.65,38.54,2.44,-34.07,-9.48,-1.01,,-43.44
sFC,,-13.78,-4.74,-7.33,-45.62,-94.78,-65.86,-59.04,-43.44,
