,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.14,0.01,1.00,3.17,1.36,0.61,1.43,8.25
DCC_joint,,0.14,,0.20,1.37,3.93,1.82,0.91,1.87,13.15
DCC_bivariate_loop,,0.01,0.20,,1.19,3.74,1.64,0.73,1.69,12.44
SW_cross_validated,,1.00,1.37,1.19,,2.31,0.37,0.44,0.47,7.47
SW_15,,3.17,3.93,3.74,2.31,,2.00,2.80,1.82,3.69
SW_30,,1.36,1.82,1.64,0.37,2.00,,0.83,0.12,7.16
SW_60,,0.61,0.91,0.73,0.44,2.80,0.83,,0.92,8.65
SW_120,,1.43,1.87,1.69,0.47,1.82,0.12,0.92,,6.50
sFC,,8.25,13.15,12.44,7.47,3.69,7.16,8.65,6.50,
