,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.1149,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,2.9667,-,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-0.1462,-3.6127,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-38.235,-49.6668,-44.3906,-,0.0000,0.0000,0.0072,1.,0.0000
SW_15,nan,-95.0393,-121.6586,-113.089,-69.444,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-62.2827,-80.5312,-73.6791,-28.1495,44.3952,-,0.0000,0.0000,0.0000
SW_60,nan,-43.8968,-58.736,-52.3891,-3.7528,75.1742,27.8879,-,1.,0.0000
SW_120,nan,-36.5338,-45.778,-41.3024,-1.5996,58.5266,22.8454,1.501,-,0.0000
sFC,nan,8.2598,6.4061,9.4878,50.566,112.7684,77.2141,57.9142,47.4653,-
