,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.5816e-30,4.6711e-25,5.0352e-107,2.6026e-215,4.5798e-153,8.0751e-110,4.0522e-98,7.5376e-77
DCC_joint,,2.5816e-30,,5.7265e-02,8.9518e-187,1.8449e-276,1.6335e-223,6.4147e-195,1.8632e-170,1.9560e-45
DCC_bivariate_loop,,4.6711e-25,5.7265e-02,,2.2394e-181,4.6194e-273,3.8277e-219,2.8925e-189,2.3830e-165,1.1951e-53
SW_cross_validated,,5.0352e-107,8.9518e-187,2.2394e-181,,3.3793e-142,1.3882e-41,6.5171e-01,6.0897e-01,1.3102e-227
SW_15,,2.6026e-215,1.8449e-276,4.6194e-273,3.3793e-142,,2.7023e-81,6.2039e-149,2.4375e-135,2.7366e-303
SW_30,,4.5798e-153,1.6335e-223,3.8277e-219,1.3882e-41,2.7023e-81,,4.5318e-46,1.4184e-39,4.4965e-257
SW_60,,8.0751e-110,6.4147e-195,2.8925e-189,6.5171e-01,6.2039e-149,4.5318e-46,,9.0926e-01,3.9186e-238
SW_120,,4.0522e-98,1.8632e-170,2.3830e-165,6.0897e-01,2.4375e-135,1.4184e-39,9.0926e-01,,1.5593e-208
sFC,,7.5376e-77,1.9560e-45,1.1951e-53,1.3102e-227,2.7366e-303,4.4965e-257,3.9186e-238,1.5593e-208,
