,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.7575e-23,2.4487e-16,1.2464e-87,3.8469e-216,4.8486e-143,4.6425e-115,1.5341e-89,1.3707e-35
DCC_joint,,2.7575e-23,,6.2625e-03,7.1788e-150,1.6571e-269,1.1140e-207,7.5456e-189,9.6017e-144,3.0267e-06
DCC_bivariate_loop,,2.4487e-16,6.2625e-03,,1.6680e-141,1.0137e-263,6.2716e-200,1.3102e-179,2.1477e-136,1.2555e-12
SW_cross_validated,,1.2464e-87,7.1788e-150,1.6680e-141,,1.1582e-139,8.5187e-33,6.9714e-05,1.5097e-02,3.5666e-160
SW_15,,3.8469e-216,1.6571e-269,1.0137e-263,1.1582e-139,,6.9232e-97,1.5235e-139,4.8269e-120,3.1965e-275
SW_30,,4.8486e-143,1.1140e-207,6.2716e-200,8.5187e-33,6.9232e-97,,2.8786e-22,2.2762e-19,3.9548e-216
SW_60,,4.6425e-115,7.5456e-189,1.3102e-179,6.9714e-05,1.5235e-139,2.8786e-22,,3.1226e-01,5.3934e-199
SW_120,,1.5341e-89,9.6017e-144,2.1477e-136,1.5097e-02,4.8269e-120,2.2762e-19,3.1226e-01,,3.8703e-153
sFC,,1.3707e-35,3.0267e-06,1.2555e-12,3.5666e-160,3.1965e-275,3.9548e-216,5.3934e-199,3.8703e-153,
