,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-12.46,-11.08,30.71,65.52,43.42,31.42,28.49,-23.41
DCC_joint,,-12.46,,1.91,54.54,95.49,68.99,57.51,48.93,-16.14
DCC_bivariate_loop,,-11.08,1.91,,52.63,93.55,67.12,55.43,47.27,-18.05
SW_cross_validated,,30.71,54.54,52.63,,40.20,15.23,-0.45,-0.51,-70.78
SW_15,,65.52,95.49,93.55,40.20,,-24.45,-42.18,-38.24,-112.17
SW_30,,43.42,68.99,67.12,15.23,-24.45,,-16.29,-14.75,-84.89
SW_60,,31.42,57.51,55.43,-0.45,-42.18,-16.29,,-0.11,-75.57
SW_120,,28.49,48.93,47.27,-0.51,-38.24,-14.75,-0.11,,-62.76
sFC,,-23.41,-16.14,-18.05,-70.78,-112.17,-84.89,-75.57,-62.76,
