,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.0364e-04,1.1566e-08,6.4232e-16,3.0663e-29,5.7165e-26,1.0739e-21,2.8312e-16,1.0394e-06
DCC_joint,,1.0364e-04,,1.4129e-05,9.9555e-16,1.7204e-30,2.8978e-27,2.3488e-22,6.3878e-16,5.2325e-03
DCC_bivariate_loop,,1.1566e-08,1.4129e-05,,1.4245e-14,1.0632e-30,2.1333e-27,4.3352e-22,3.7613e-15,9.5347e-02
SW_cross_validated,,6.4232e-16,9.9555e-16,1.4245e-14,,9.9276e-28,3.0879e-23,1.2155e-16,2.7671e-08,4.4636e-14
SW_15,,3.0663e-29,1.7204e-30,1.0632e-30,9.9276e-28,,2.5499e-23,7.7770e-26,1.8074e-23,2.1408e-29
SW_30,,5.7165e-26,2.8978e-27,2.1333e-27,3.0879e-23,2.5499e-23,,1.2231e-18,9.2263e-18,6.2187e-26
SW_60,,1.0739e-21,2.3488e-22,4.3352e-22,1.2155e-16,7.7770e-26,1.2231e-18,,4.4049e-09,3.9465e-21
SW_120,,2.8312e-16,6.3878e-16,3.7613e-15,2.7671e-08,1.8074e-23,9.2263e-18,4.4049e-09,,5.0336e-15
sFC,,1.0394e-06,5.2325e-03,9.5347e-02,4.4636e-14,2.1408e-29,6.2187e-26,3.9465e-21,5.0336e-15,
