,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.96,9.86,26.71,148.59,97.77,56.46,27.96,7.22
DCC_joint,,4.96,,5.89,26.00,173.96,115.09,61.32,26.67,3.18
DCC_bivariate_loop,,9.86,5.89,,22.33,178.67,117.07,59.26,24.10,-1.76
SW_cross_validated,,26.71,26.00,22.33,,122.16,68.67,29.30,9.28,-20.91
SW_15,,148.59,173.96,178.67,122.16,,-69.41,-95.84,-70.75,-151.21
SW_30,,97.77,115.09,117.07,68.67,-69.41,,-37.98,-33.90,-97.04
SW_60,,56.46,61.32,59.26,29.30,-95.84,-37.98,,-10.47,-52.38
SW_120,,27.96,26.67,24.10,9.28,-70.75,-33.90,-10.47,,-23.70
sFC,,7.22,3.18,-1.76,-20.91,-151.21,-97.04,-52.38,-23.70,
