,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.95,9.83,26.66,148.22,97.49,56.33,27.93,7.21
DCC_joint,,4.95,,5.89,26.00,173.96,115.09,61.32,26.67,3.18
DCC_bivariate_loop,,9.83,5.89,,22.33,178.67,117.07,59.26,24.10,-1.76
SW_cross_validated,,26.66,26.00,22.33,,122.16,68.67,29.30,9.28,-20.91
SW_15,,148.22,173.96,178.67,122.16,,-69.41,-95.84,-70.75,-151.21
SW_30,,97.49,115.09,117.07,68.67,-69.41,,-37.98,-33.90,-97.04
SW_60,,56.33,61.32,59.26,29.30,-95.84,-37.98,,-10.47,-52.38
SW_120,,27.93,26.67,24.10,9.28,-70.75,-33.90,-10.47,,-23.70
sFC,,7.21,3.18,-1.76,-20.91,-151.21,-97.04,-52.38,-23.70,
