,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.62,9.26,21.03,111.54,76.15,48.81,34.86,6.37
DCC_joint,,4.62,,5.44,19.37,129.05,88.48,53.69,35.59,2.40
DCC_bivariate_loop,,9.26,5.44,,14.45,126.08,84.43,48.88,30.97,-2.46
SW_cross_validated,,21.03,19.37,14.45,,104.07,62.51,30.26,15.84,-15.24
SW_15,,111.54,129.05,126.08,104.07,,-58.36,-88.49,-86.26,-112.31
SW_30,,76.15,88.48,84.43,62.51,-58.36,,-37.80,-43.33,-74.48
SW_60,,48.81,53.69,48.88,30.26,-88.49,-37.80,,-12.06,-44.76
SW_120,,34.86,35.59,30.97,15.84,-86.26,-43.33,-12.06,,-29.98
sFC,,6.37,2.40,-2.46,-15.24,-112.31,-74.48,-44.76,-29.98,
