,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.62,5.22,12.95,74.70,46.34,28.56,17.98,4.10
DCC_joint,,2.62,,3.25,12.08,88.06,52.57,30.40,17.59,1.69
DCC_bivariate_loop,,5.22,3.25,,7.75,70.44,41.35,23.44,13.44,1.86
SW_cross_validated,,12.95,12.08,7.75,,63.85,33.73,15.74,6.73,10.85
SW_15,,74.70,88.06,70.44,63.85,,36.46,50.52,45.72,89.51
SW_30,,46.34,52.57,41.35,33.73,36.46,,18.05,21.02,52.56
SW_60,,28.56,30.40,23.44,15.74,50.52,18.05,,6.57,29.60
SW_120,,17.98,17.59,13.44,6.73,45.72,21.02,6.57,,16.59
sFC,,4.10,1.69,1.86,10.85,89.51,52.56,29.60,16.59,
