,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,nan,nan,nan,nan,nan,nan,nan,nan
DCC_joint,nan,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,nan,-22.4542,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,nan,-107.2278,-93.3037,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,nan,-448.0927,-464.094,-268.1911,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,nan,-286.6527,-286.159,-135.296,167.9706,-,0.0000,0.0000,0.0000
SW_60,nan,nan,-120.9053,-110.7989,-46.1193,120.791,38.3245,-,0.0000,0.0000
SW_120,nan,nan,-83.2933,-73.7698,-20.9889,120.9153,51.8511,15.9215,-,0.0000
sFC,nan,nan,-37.9902,-20.9706,59.7922,327.8218,199.1757,88.558,57.9608,-
