,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.0974e-19,9.5655e-28,1.1773e-42,1.1979e-33,1.7797e-29,6.8086e-25,5.7983e-22
DCC_bivariate_loop,,,2.0974e-19,,4.8066e-26,2.1025e-41,8.3783e-33,1.7145e-28,8.9591e-24,1.5271e-16
SW_cross_validated,,,9.5655e-28,4.8066e-26,,5.6637e-34,1.1038e-26,7.6197e-21,5.4393e-14,5.3266e-23
SW_15,,,1.1773e-42,2.1025e-41,5.6637e-34,,6.6756e-28,4.5179e-29,2.1802e-27,5.4782e-38
SW_30,,,1.1979e-33,8.3783e-33,1.1038e-26,6.6756e-28,,5.2479e-19,3.4859e-20,4.7443e-31
SW_60,,,1.7797e-29,1.7145e-28,7.6197e-21,4.5179e-29,5.2479e-19,,7.0780e-12,8.2963e-27
SW_120,,,6.8086e-25,8.9591e-24,5.4393e-14,2.1802e-27,3.4859e-20,7.0780e-12,,3.9329e-22
sFC,,,5.7983e-22,1.5271e-16,5.3266e-23,5.4782e-38,4.7443e-31,8.2963e-27,3.9329e-22,
