,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,nan,nan,nan,nan,nan,nan,nan,nan
DCC_joint,nan,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,nan,-31.4488,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,nan,-92.4218,-73.4882,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,nan,-515.3856,-434.9761,-190.4396,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,nan,-269.247,-230.4351,-91.2284,116.1975,-,0.0000,0.0000,0.0000
SW_60,nan,nan,-132.1095,-114.6944,-40.659,119.4708,36.3605,-,0.0000,0.0000
SW_120,nan,nan,-87.8196,-75.2753,-19.9389,114.8426,46.802,14.3389,-,0.0000
sFC,nan,nan,-37.0373,-18.8233,45.2331,263.3858,149.9514,83.6344,55.8281,-
