,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,9.88,33.30,238.03,146.47,79.67,26.00,14.49
DCC_bivariate_loop,,,9.88,,26.89,194.36,119.12,66.86,22.66,7.62
SW_cross_validated,,,33.30,26.89,,76.41,39.59,19.61,6.42,17.41
SW_15,,,238.03,194.36,76.41,,73.85,78.97,35.75,117.02
SW_30,,,146.47,119.12,39.59,73.85,,25.47,15.41,71.80
SW_60,,,79.67,66.86,19.61,78.97,25.47,,5.04,44.07
SW_120,,,26.00,22.66,6.42,35.75,15.41,5.04,,17.82
sFC,,,14.49,7.62,17.41,117.02,71.80,44.07,17.82,
