,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.89,-0.64,1.74,13.75,3.57,2.17,2.75,-0.76
DCC_joint,,-0.89,,0.21,2.26,13.24,3.96,2.69,3.19,0.41
DCC_bivariate_loop,,-0.64,0.21,,2.08,12.98,3.77,2.49,3.01,0.14
SW_cross_validated,,1.74,2.26,2.08,,9.11,1.56,0.16,0.94,-2.35
SW_15,,13.75,13.24,12.98,9.11,,-7.16,-9.79,-7.60,-15.88
SW_30,,3.57,3.96,3.77,1.56,-7.16,,-1.52,-0.57,-4.29
SW_60,,2.17,2.69,2.49,0.16,-9.79,-1.52,,0.86,-2.95
SW_120,,2.75,3.19,3.01,0.94,-7.60,-0.57,0.86,,-3.37
sFC,,-0.76,0.41,0.14,-2.35,-15.88,-4.29,-2.95,-3.37,
