,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.7895e-01,1.5957e-01,1.0896e-01,1.2611e-12,3.7035e-09,5.7304e-06,2.1767e-03,2.2343e-03
DCC_joint,,6.7895e-01,,3.5297e-01,2.9397e-01,5.0239e-11,9.0485e-08,9.2607e-05,8.9160e-03,3.2080e-03
DCC_bivariate_loop,,1.5957e-01,3.5297e-01,,9.6546e-01,7.1484e-10,1.5899e-06,1.7431e-03,6.2775e-02,5.4989e-04
SW_cross_validated,,1.0896e-01,2.9397e-01,9.6546e-01,,1.4352e-10,4.8872e-07,8.9444e-04,5.3659e-02,1.9551e-04
SW_15,,1.2611e-12,5.0239e-11,7.1484e-10,1.4352e-10,,5.8661e-05,3.5229e-08,2.1387e-07,1.7534e-13
SW_30,,3.7035e-09,9.0485e-08,1.5899e-06,4.8872e-07,5.8661e-05,,1.4515e-03,7.6971e-04,1.2088e-10
SW_60,,5.7304e-06,9.2607e-05,1.7431e-03,8.9444e-04,3.5229e-08,1.4515e-03,,2.7986e-01,3.6255e-08
SW_120,,2.1767e-03,8.9160e-03,6.2775e-02,5.3659e-02,2.1387e-07,7.6971e-04,2.7986e-01,,1.3465e-05
sFC,,2.2343e-03,3.2080e-03,5.4989e-04,1.9551e-04,1.7534e-13,1.2088e-10,3.6255e-08,1.3465e-05,
