,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0000,0.0002,0.0784,0.0804
DCC_joint,nan,-0.4207,-,1.,1.,0.0000,0.0000,0.0033,0.321,0.1155
DCC_bivariate_loop,nan,-1.4672,-0.9535,-,1.,0.0000,0.0001,0.0628,1.,0.0198
SW_cross_validated,nan,-1.6865,-1.081,-0.0439,-,0.0000,0.0000,0.0322,1.,0.0070
SW_15,nan,-17.2142,-13.822,-11.7427,-12.967,-,0.0021,0.0000,0.0000,0.0000
SW_30,nan,-10.5839,-8.5715,-6.9879,-7.6177,5.2132,-,0.0523,0.0277,0.0000
SW_60,nan,-6.3338,-5.0012,-3.6723,-3.9717,9.1357,3.7545,-,1.,0.0000
SW_120,nan,-3.5724,-2.9315,-1.9835,-2.0648,8.0767,4.0392,1.1142,-,0.0005
sFC,nan,3.5607,3.3977,4.1903,4.6584,19.3169,13.1038,9.1181,5.9133,-
