,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.83,1.99,0.14,1.29,0.16,0.44,0.86,23.64
DCC_joint,,1.83,,0.24,1.73,0.72,2.59,2.63,1.50,30.85
DCC_bivariate_loop,,1.99,0.24,,1.89,0.94,2.74,2.78,1.70,28.39
SW_cross_validated,,0.14,1.73,1.89,,1.17,0.33,0.61,0.72,24.62
SW_15,,1.29,0.72,0.94,1.17,,1.92,2.04,0.71,33.79
SW_30,,0.16,2.59,2.74,0.33,1.92,,0.37,1.45,37.72
SW_60,,0.44,2.63,2.78,0.61,2.04,0.37,,1.62,29.95
SW_120,,0.86,1.50,1.70,0.72,0.71,1.45,1.62,,45.71
sFC,,23.64,30.85,28.39,24.62,33.79,37.72,29.95,45.71,
