,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.67,4.37,2.33,5.80,4.42,1.81,2.69,41.05
DCC_joint,,4.67,,0.11,2.88,1.40,0.90,2.67,1.37,23.26
DCC_bivariate_loop,,4.37,0.11,,2.64,1.47,0.74,2.47,1.23,22.12
SW_cross_validated,,2.33,2.88,2.64,,4.20,2.31,0.14,1.03,40.09
SW_15,,5.80,1.40,1.47,4.20,,2.36,3.91,2.59,18.32
SW_30,,4.42,0.90,0.74,2.31,2.36,,2.09,0.70,31.83
SW_60,,1.81,2.67,2.47,0.14,3.91,2.09,,1.04,29.37
SW_120,,2.69,1.37,1.23,1.03,2.59,0.70,1.04,,22.05
sFC,,41.05,23.26,22.12,40.09,18.32,31.83,29.37,22.05,
